"","steps","date","interval","totalstepsperday","meanstepsperinterval"
"7398","0","2012-10-28","1625",11458,59.7735849056604
"7399","0","2012-10-28","1630",11458,43.8679245283019
"7400","0","2012-10-28","1635",11458,38.5660377358491
"7401","0","2012-10-28","1640",11458,44.6603773584906
"7402","0","2012-10-28","1645",11458,45.4528301886792
"7403","0","2012-10-28","1650",11458,46.2075471698113
"7404","0","2012-10-28","1655",11458,43.6792452830189
"7405","0","2012-10-28","1700",11458,46.622641509434
"7406","62","2012-10-28","1705",11458,56.3018867924528
"7407","0","2012-10-28","1710",11458,50.7169811320755
"7408","39","2012-10-28","1715",11458,61.2264150943396
"7409","79","2012-10-28","1720",11458,72.7169811320755
"7410","71","2012-10-28","1725",11458,78.9433962264151
"7411","501","2012-10-28","1730",11458,68.9433962264151
"7412","158","2012-10-28","1735",11458,59.6603773584906
"7413","50","2012-10-28","1740",11458,75.0943396226415
"7414","24","2012-10-28","1745",11458,56.5094339622642
"7415","0","2012-10-28","1750",11458,34.7735849056604
"7416","0","2012-10-28","1755",11458,37.4528301886792
"7417","69","2012-10-28","1800",11458,40.6792452830189
"7418","47","2012-10-28","1805",11458,58.0188679245283
"7419","53","2012-10-28","1810",11458,74.6981132075472
"7420","0","2012-10-28","1815",11458,85.3207547169811
"7421","36","2012-10-28","1820",11458,59.2641509433962
"7422","67","2012-10-28","1825",11458,67.7735849056604
"7423","60","2012-10-28","1830",11458,77.6981132075472
"7424","5","2012-10-28","1835",11458,74.2452830188679
"7425","0","2012-10-28","1840",11458,85.3396226415094
"7426","76","2012-10-28","1845",11458,99.4528301886792
"7427","8","2012-10-28","1850",11458,86.5849056603774
"7428","91","2012-10-28","1855",11458,85.6037735849057
"7429","21","2012-10-28","1900",11458,84.8679245283019
"7430","24","2012-10-28","1905",11458,77.8301886792453
"7431","35","2012-10-28","1910",11458,58.0377358490566
"7432","135","2012-10-28","1915",11458,53.3584905660377
"7433","166","2012-10-28","1920",11458,36.3207547169811
"7434","0","2012-10-28","1925",11458,20.7169811320755
"7435","32","2012-10-28","1930",11458,27.3962264150943
"7436","171","2012-10-28","1935",11458,40.0188679245283
"7437","10","2012-10-28","1940",11458,30.2075471698113
"7438","17","2012-10-28","1945",11458,25.5471698113208
"7439","21","2012-10-28","1950",11458,45.6603773584906
"7440","31","2012-10-28","1955",11458,33.5283018867925
"7441","25","2012-10-28","2000",11458,19.622641509434
"7442","38","2012-10-28","2005",11458,19.0188679245283
"7443","22","2012-10-28","2010",11458,19.3396226415094
"7444","30","2012-10-28","2015",11458,33.3396226415094
"7445","17","2012-10-28","2020",11458,26.811320754717
"7446","0","2012-10-28","2025",11458,21.1698113207547
"7447","75","2012-10-28","2030",11458,27.3018867924528
"7448","44","2012-10-28","2035",11458,21.3396226415094
"7449","138","2012-10-28","2040",11458,19.5471698113208
"7450","81","2012-10-28","2045",11458,21.3207547169811
"7451","27","2012-10-28","2050",11458,32.3018867924528
"7452","0","2012-10-28","2055",11458,20.1509433962264
"7453","0","2012-10-28","2100",11458,15.9433962264151
"7454","5","2012-10-28","2105",11458,17.2264150943396
"7455","2","2012-10-28","2110",11458,23.4528301886792
"7456","172","2012-10-28","2115",11458,19.2452830188679
"7457","16","2012-10-28","2120",11458,12.4528301886792
"7458","18","2012-10-28","2125",11458,8.0188679245283
"7459","148","2012-10-28","2130",11458,14.6603773584906
"7460","101","2012-10-28","2135",11458,16.3018867924528
"7461","0","2012-10-28","2140",11458,8.67924528301887
"7462","57","2012-10-28","2145",11458,7.79245283018868
"7463","0","2012-10-28","2150",11458,8.13207547169811
"7464","0","2012-10-28","2155",11458,2.62264150943396
"7465","0","2012-10-28","2200",11458,1.45283018867925
"7466","0","2012-10-28","2205",11458,3.67924528301887
"7467","0","2012-10-28","2210",11458,4.81132075471698
"7468","0","2012-10-28","2215",11458,8.50943396226415
"7469","0","2012-10-28","2220",11458,7.07547169811321
"7470","0","2012-10-28","2225",11458,8.69811320754717
"7471","0","2012-10-28","2230",11458,9.75471698113208
"7472","0","2012-10-28","2235",11458,2.20754716981132
"7473","17","2012-10-28","2240",11458,0.320754716981132
"7474","0","2012-10-28","2245",11458,0.113207547169811
"7475","9","2012-10-28","2250",11458,1.60377358490566
"7476","181","2012-10-28","2255",11458,4.60377358490566
"7477","0","2012-10-28","2300",11458,3.30188679245283
"7478","0","2012-10-28","2305",11458,2.84905660377358
"7479","0","2012-10-28","2310",11458,0
"7480","0","2012-10-28","2315",11458,0.830188679245283
"7481","0","2012-10-28","2320",11458,0.962264150943396
"7482","0","2012-10-28","2325",11458,1.58490566037736
"7483","0","2012-10-28","2330",11458,2.60377358490566
"7484","0","2012-10-28","2335",11458,4.69811320754717
"7485","0","2012-10-28","2340",11458,3.30188679245283
"7486","0","2012-10-28","2345",11458,0.641509433962264
"7487","0","2012-10-28","2350",11458,0.226415094339623
"7488","0","2012-10-28","2355",11458,1.07547169811321
"7489","0","2012-10-29","0",5018,1.71698113207547
"7490","0","2012-10-29","5",5018,0.339622641509434
"7491","0","2012-10-29","10",5018,0.132075471698113
"7492","0","2012-10-29","15",5018,0.150943396226415
"7493","0","2012-10-29","20",5018,0.0754716981132075
"7494","0","2012-10-29","25",5018,2.09433962264151
"7495","0","2012-10-29","30",5018,0.528301886792453
"7496","0","2012-10-29","35",5018,0.867924528301887
"7497","0","2012-10-29","40",5018,0
"7498","0","2012-10-29","45",5018,1.47169811320755
"7499","0","2012-10-29","50",5018,0.30188679245283
"7500","0","2012-10-29","55",5018,0.132075471698113
"7501","0","2012-10-29","100",5018,0.320754716981132
"7502","0","2012-10-29","105",5018,0.679245283018868
"7503","0","2012-10-29","110",5018,0.150943396226415
"7504","0","2012-10-29","115",5018,0.339622641509434
"7505","0","2012-10-29","120",5018,0
"7506","0","2012-10-29","125",5018,1.11320754716981
"7507","0","2012-10-29","130",5018,1.83018867924528
"7508","0","2012-10-29","135",5018,0.169811320754717
"7509","0","2012-10-29","140",5018,0.169811320754717
"7510","0","2012-10-29","145",5018,0.377358490566038
"7511","0","2012-10-29","150",5018,0.264150943396226
"7512","0","2012-10-29","155",5018,0
"7513","0","2012-10-29","200",5018,0
"7514","0","2012-10-29","205",5018,0
"7515","0","2012-10-29","210",5018,1.13207547169811
"7516","0","2012-10-29","215",5018,0
"7517","0","2012-10-29","220",5018,0
"7518","0","2012-10-29","225",5018,0.132075471698113
"7519","0","2012-10-29","230",5018,0
"7520","0","2012-10-29","235",5018,0.226415094339623
"7521","0","2012-10-29","240",5018,0
"7522","0","2012-10-29","245",5018,0
"7523","0","2012-10-29","250",5018,1.54716981132075
"7524","0","2012-10-29","255",5018,0.943396226415094
"7525","0","2012-10-29","300",5018,0
"7526","0","2012-10-29","305",5018,0
"7527","0","2012-10-29","310",5018,0
"7528","0","2012-10-29","315",5018,0
"7529","0","2012-10-29","320",5018,0.207547169811321
"7530","0","2012-10-29","325",5018,0.622641509433962
"7531","0","2012-10-29","330",5018,1.62264150943396
"7532","0","2012-10-29","335",5018,0.584905660377358
"7533","0","2012-10-29","340",5018,0.490566037735849
"7534","0","2012-10-29","345",5018,0.0754716981132075
"7535","0","2012-10-29","350",5018,0
"7536","0","2012-10-29","355",5018,0
"7537","0","2012-10-29","400",5018,1.18867924528302
"7538","0","2012-10-29","405",5018,0.943396226415094
"7539","0","2012-10-29","410",5018,2.56603773584906
"7540","0","2012-10-29","415",5018,0
"7541","0","2012-10-29","420",5018,0.339622641509434
"7542","0","2012-10-29","425",5018,0.358490566037736
"7543","0","2012-10-29","430",5018,4.11320754716981
"7544","0","2012-10-29","435",5018,0.660377358490566
"7545","0","2012-10-29","440",5018,3.49056603773585
"7546","0","2012-10-29","445",5018,0.830188679245283
"7547","0","2012-10-29","450",5018,3.11320754716981
"7548","0","2012-10-29","455",5018,1.11320754716981
"7549","0","2012-10-29","500",5018,0
"7550","0","2012-10-29","505",5018,1.56603773584906
"7551","0","2012-10-29","510",5018,3
"7552","0","2012-10-29","515",5018,2.24528301886792
"7553","0","2012-10-29","520",5018,3.32075471698113
"7554","0","2012-10-29","525",5018,2.9622641509434
"7555","0","2012-10-29","530",5018,2.09433962264151
"7556","0","2012-10-29","535",5018,6.05660377358491
"7557","0","2012-10-29","540",5018,16.0188679245283
"7558","0","2012-10-29","545",5018,18.3396226415094
"7559","0","2012-10-29","550",5018,39.4528301886792
"7560","0","2012-10-29","555",5018,44.4905660377358
"7561","0","2012-10-29","600",5018,31.4905660377358
"7562","0","2012-10-29","605",5018,49.2641509433962
"7563","0","2012-10-29","610",5018,53.7735849056604
"7564","0","2012-10-29","615",5018,63.4528301886792
"7565","0","2012-10-29","620",5018,49.9622641509434
"7566","0","2012-10-29","625",5018,47.0754716981132
"7567","0","2012-10-29","630",5018,52.1509433962264
"7568","0","2012-10-29","635",5018,39.3396226415094
"7569","0","2012-10-29","640",5018,44.0188679245283
"7570","0","2012-10-29","645",5018,44.1698113207547
"7571","0","2012-10-29","650",5018,37.3584905660377
"7572","0","2012-10-29","655",5018,49.0377358490566
"7573","0","2012-10-29","700",5018,43.811320754717
"7574","13","2012-10-29","705",5018,44.377358490566
"7575","14","2012-10-29","710",5018,50.5094339622642
"7576","51","2012-10-29","715",5018,54.5094339622642
"7577","0","2012-10-29","720",5018,49.9245283018868
"7578","0","2012-10-29","725",5018,50.9811320754717
"7579","76","2012-10-29","730",5018,55.6792452830189
"7580","167","2012-10-29","735",5018,44.3207547169811
"7581","401","2012-10-29","740",5018,52.2641509433962
"7582","397","2012-10-29","745",5018,69.5471698113208
"7583","35","2012-10-29","750",5018,57.8490566037736
"7584","36","2012-10-29","755",5018,56.1509433962264
"7585","12","2012-10-29","800",5018,73.377358490566
"7586","16","2012-10-29","805",5018,68.2075471698113
"7587","32","2012-10-29","810",5018,129.433962264151
"7588","23","2012-10-29","815",5018,157.528301886792
"7589","67","2012-10-29","820",5018,171.150943396226
"7590","0","2012-10-29","825",5018,155.396226415094
"7591","40","2012-10-29","830",5018,177.301886792453
"7592","56","2012-10-29","835",5018,206.169811320755
"7593","64","2012-10-29","840",5018,195.924528301887
"7594","117","2012-10-29","845",5018,179.566037735849
"7595","0","2012-10-29","850",5018,183.396226415094
"7596","0","2012-10-29","855",5018,167.018867924528
"7597","4","2012-10-29","900",5018,143.452830188679
"7598","0","2012-10-29","905",5018,124.037735849057
"7599","0","2012-10-29","910",5018,109.11320754717
"7600","0","2012-10-29","915",5018,108.11320754717
"7601","0","2012-10-29","920",5018,103.716981132075
"7602","0","2012-10-29","925",5018,95.9622641509434
"7603","0","2012-10-29","930",5018,66.2075471698113
"7604","0","2012-10-29","935",5018,45.2264150943396
"7605","0","2012-10-29","940",5018,24.7924528301887
"7606","0","2012-10-29","945",5018,38.7547169811321
"7607","0","2012-10-29","950",5018,34.9811320754717
"7608","129","2012-10-29","955",5018,21.0566037735849
"7609","104","2012-10-29","1000",5018,40.5660377358491
"7610","0","2012-10-29","1005",5018,26.9811320754717
"7611","0","2012-10-29","1010",5018,42.4150943396226
"7612","0","2012-10-29","1015",5018,52.6603773584906
"7613","0","2012-10-29","1020",5018,38.9245283018868
"7614","0","2012-10-29","1025",5018,50.7924528301887
"7615","0","2012-10-29","1030",5018,44.2830188679245
"7616","0","2012-10-29","1035",5018,37.4150943396226
"7617","0","2012-10-29","1040",5018,34.6981132075472
"7618","0","2012-10-29","1045",5018,28.3396226415094
"7619","0","2012-10-29","1050",5018,25.0943396226415
"7620","0","2012-10-29","1055",5018,31.9433962264151
"7621","0","2012-10-29","1100",5018,31.3584905660377
"7622","0","2012-10-29","1105",5018,29.6792452830189
"7623","7","2012-10-29","1110",5018,21.3207547169811
"7624","0","2012-10-29","1115",5018,25.5471698113208
"7625","0","2012-10-29","1120",5018,28.377358490566
"7626","0","2012-10-29","1125",5018,26.4716981132075
"7627","0","2012-10-29","1130",5018,33.4339622641509
"7628","0","2012-10-29","1135",5018,49.9811320754717
"7629","0","2012-10-29","1140",5018,42.0377358490566
"7630","13","2012-10-29","1145",5018,44.6037735849057
"7631","20","2012-10-29","1150",5018,46.0377358490566
"7632","0","2012-10-29","1155",5018,59.188679245283
"7633","0","2012-10-29","1200",5018,63.8679245283019
"7634","0","2012-10-29","1205",5018,87.6981132075472
"7635","0","2012-10-29","1210",5018,94.8490566037736
"7636","59","2012-10-29","1215",5018,92.7735849056604
"7637","0","2012-10-29","1220",5018,63.3962264150943
"7638","0","2012-10-29","1225",5018,50.1698113207547
"7639","0","2012-10-29","1230",5018,54.4716981132075
"7640","0","2012-10-29","1235",5018,32.4150943396226
"7641","0","2012-10-29","1240",5018,26.5283018867925
"7642","13","2012-10-29","1245",5018,37.7358490566038
"7643","0","2012-10-29","1250",5018,45.0566037735849
"7644","0","2012-10-29","1255",5018,67.2830188679245
"7645","0","2012-10-29","1300",5018,42.3396226415094
"7646","0","2012-10-29","1305",5018,39.8867924528302
"7647","0","2012-10-29","1310",5018,43.2641509433962
"7648","0","2012-10-29","1315",5018,40.9811320754717
"7649","25","2012-10-29","1320",5018,46.2452830188679
"7650","0","2012-10-29","1325",5018,56.4339622641509
"7651","0","2012-10-29","1330",5018,42.7547169811321
"7652","0","2012-10-29","1335",5018,25.1320754716981
"7653","0","2012-10-29","1340",5018,39.9622641509434
"7654","0","2012-10-29","1345",5018,53.5471698113208
"7655","0","2012-10-29","1350",5018,47.3207547169811
"7656","0","2012-10-29","1355",5018,60.811320754717
"7657","104","2012-10-29","1400",5018,55.7547169811321
"7658","59","2012-10-29","1405",5018,51.9622641509434
"7659","0","2012-10-29","1410",5018,43.5849056603774
"7660","0","2012-10-29","1415",5018,48.6981132075472
"7661","0","2012-10-29","1420",5018,35.4716981132075
"7662","0","2012-10-29","1425",5018,37.5471698113208
"7663","0","2012-10-29","1430",5018,41.8490566037736
"7664","20","2012-10-29","1435",5018,27.5094339622642
"7665","0","2012-10-29","1440",5018,17.1132075471698
"7666","0","2012-10-29","1445",5018,26.0754716981132
"7667","0","2012-10-29","1450",5018,43.622641509434
"7668","0","2012-10-29","1455",5018,43.7735849056604
"7669","0","2012-10-29","1500",5018,30.0188679245283
"7670","0","2012-10-29","1505",5018,36.0754716981132
"7671","0","2012-10-29","1510",5018,35.4905660377358
"7672","0","2012-10-29","1515",5018,38.8490566037736
"7673","0","2012-10-29","1520",5018,45.9622641509434
"7674","0","2012-10-29","1525",5018,47.7547169811321
"7675","0","2012-10-29","1530",5018,48.1320754716981
"7676","56","2012-10-29","1535",5018,65.3207547169811
"7677","0","2012-10-29","1540",5018,82.9056603773585
"7678","0","2012-10-29","1545",5018,98.6603773584906
"7679","0","2012-10-29","1550",5018,102.11320754717
"7680","0","2012-10-29","1555",5018,83.9622641509434
"7681","0","2012-10-29","1600",5018,62.1320754716981
"7682","0","2012-10-29","1605",5018,64.1320754716981
"7683","0","2012-10-29","1610",5018,74.5471698113208
"7684","0","2012-10-29","1615",5018,63.1698113207547
"7685","0","2012-10-29","1620",5018,56.9056603773585
"7686","44","2012-10-29","1625",5018,59.7735849056604
"7687","0","2012-10-29","1630",5018,43.8679245283019
"7688","0","2012-10-29","1635",5018,38.5660377358491
"7689","0","2012-10-29","1640",5018,44.6603773584906
"7690","0","2012-10-29","1645",5018,45.4528301886792
"7691","0","2012-10-29","1650",5018,46.2075471698113
"7692","0","2012-10-29","1655",5018,43.6792452830189
"7693","0","2012-10-29","1700",5018,46.622641509434
"7694","0","2012-10-29","1705",5018,56.3018867924528
"7695","0","2012-10-29","1710",5018,50.7169811320755
"7696","7","2012-10-29","1715",5018,61.2264150943396
"7697","49","2012-10-29","1720",5018,72.7169811320755
"7698","53","2012-10-29","1725",5018,78.9433962264151
"7699","20","2012-10-29","1730",5018,68.9433962264151
"7700","113","2012-10-29","1735",5018,59.6603773584906
"7701","13","2012-10-29","1740",5018,75.0943396226415
"7702","79","2012-10-29","1745",5018,56.5094339622642
"7703","128","2012-10-29","1750",5018,34.7735849056604
"7704","108","2012-10-29","1755",5018,37.4528301886792
"7705","62","2012-10-29","1800",5018,40.6792452830189
"7706","8","2012-10-29","1805",5018,58.0188679245283
"7707","39","2012-10-29","1810",5018,74.6981132075472
"7708","60","2012-10-29","1815",5018,85.3207547169811
"7709","75","2012-10-29","1820",5018,59.2641509433962
"7710","174","2012-10-29","1825",5018,67.7735849056604
"7711","60","2012-10-29","1830",5018,77.6981132075472
"7712","59","2012-10-29","1835",5018,74.2452830188679
"7713","82","2012-10-29","1840",5018,85.3396226415094
"7714","37","2012-10-29","1845",5018,99.4528301886792
"7715","0","2012-10-29","1850",5018,86.5849056603774
"7716","0","2012-10-29","1855",5018,85.6037735849057
"7717","0","2012-10-29","1900",5018,84.8679245283019
"7718","78","2012-10-29","1905",5018,77.8301886792453
"7719","0","2012-10-29","1910",5018,58.0377358490566
"7720","0","2012-10-29","1915",5018,53.3584905660377
"7721","0","2012-10-29","1920",5018,36.3207547169811
"7722","0","2012-10-29","1925",5018,20.7169811320755
"7723","0","2012-10-29","1930",5018,27.3962264150943
"7724","0","2012-10-29","1935",5018,40.0188679245283
"7725","0","2012-10-29","1940",5018,30.2075471698113
"7726","0","2012-10-29","1945",5018,25.5471698113208
"7727","0","2012-10-29","1950",5018,45.6603773584906
"7728","0","2012-10-29","1955",5018,33.5283018867925
"7729","0","2012-10-29","2000",5018,19.622641509434
"7730","0","2012-10-29","2005",5018,19.0188679245283
"7731","0","2012-10-29","2010",5018,19.3396226415094
"7732","0","2012-10-29","2015",5018,33.3396226415094
"7733","0","2012-10-29","2020",5018,26.811320754717
"7734","0","2012-10-29","2025",5018,21.1698113207547
"7735","0","2012-10-29","2030",5018,27.3018867924528
"7736","0","2012-10-29","2035",5018,21.3396226415094
"7737","59","2012-10-29","2040",5018,19.5471698113208
"7738","194","2012-10-29","2045",5018,21.3207547169811
"7739","591","2012-10-29","2050",5018,32.3018867924528
"7740","349","2012-10-29","2055",5018,20.1509433962264
"7741","44","2012-10-29","2100",5018,15.9433962264151
"7742","0","2012-10-29","2105",5018,17.2264150943396
"7743","64","2012-10-29","2110",5018,23.4528301886792
"7744","32","2012-10-29","2115",5018,19.2452830188679
"7745","45","2012-10-29","2120",5018,12.4528301886792
"7746","18","2012-10-29","2125",5018,8.0188679245283
"7747","0","2012-10-29","2130",5018,14.6603773584906
"7748","0","2012-10-29","2135",5018,16.3018867924528
"7749","0","2012-10-29","2140",5018,8.67924528301887
"7750","0","2012-10-29","2145",5018,7.79245283018868
"7751","0","2012-10-29","2150",5018,8.13207547169811
"7752","44","2012-10-29","2155",5018,2.62264150943396
"7753","0","2012-10-29","2200",5018,1.45283018867925
"7754","0","2012-10-29","2205",5018,3.67924528301887
"7755","0","2012-10-29","2210",5018,4.81132075471698
"7756","0","2012-10-29","2215",5018,8.50943396226415
"7757","0","2012-10-29","2220",5018,7.07547169811321
"7758","0","2012-10-29","2225",5018,8.69811320754717
"7759","0","2012-10-29","2230",5018,9.75471698113208
"7760","0","2012-10-29","2235",5018,2.20754716981132
"7761","0","2012-10-29","2240",5018,0.320754716981132
"7762","0","2012-10-29","2245",5018,0.113207547169811
"7763","0","2012-10-29","2250",5018,1.60377358490566
"7764","0","2012-10-29","2255",5018,4.60377358490566
"7765","0","2012-10-29","2300",5018,3.30188679245283
"7766","0","2012-10-29","2305",5018,2.84905660377358
"7767","0","2012-10-29","2310",5018,0
"7768","0","2012-10-29","2315",5018,0.830188679245283
"7769","0","2012-10-29","2320",5018,0.962264150943396
"7770","0","2012-10-29","2325",5018,1.58490566037736
"7771","0","2012-10-29","2330",5018,2.60377358490566
"7772","0","2012-10-29","2335",5018,4.69811320754717
"7773","0","2012-10-29","2340",5018,3.30188679245283
"7774","0","2012-10-29","2345",5018,0.641509433962264
"7775","0","2012-10-29","2350",5018,0.226415094339623
"7776","0","2012-10-29","2355",5018,1.07547169811321
"7777","0","2012-10-30","0",9819,1.71698113207547
"7778","0","2012-10-30","5",9819,0.339622641509434
"7779","0","2012-10-30","10",9819,0.132075471698113
"7780","0","2012-10-30","15",9819,0.150943396226415
"7781","0","2012-10-30","20",9819,0.0754716981132075
"7782","0","2012-10-30","25",9819,2.09433962264151
"7783","0","2012-10-30","30",9819,0.528301886792453
"7784","0","2012-10-30","35",9819,0.867924528301887
"7785","0","2012-10-30","40",9819,0
"7786","0","2012-10-30","45",9819,1.47169811320755
"7787","0","2012-10-30","50",9819,0.30188679245283
"7788","0","2012-10-30","55",9819,0.132075471698113
"7789","0","2012-10-30","100",9819,0.320754716981132
"7790","0","2012-10-30","105",9819,0.679245283018868
"7791","0","2012-10-30","110",9819,0.150943396226415
"7792","0","2012-10-30","115",9819,0.339622641509434
"7793","0","2012-10-30","120",9819,0
"7794","0","2012-10-30","125",9819,1.11320754716981
"7795","0","2012-10-30","130",9819,1.83018867924528
"7796","0","2012-10-30","135",9819,0.169811320754717
"7797","0","2012-10-30","140",9819,0.169811320754717
"7798","0","2012-10-30","145",9819,0.377358490566038
"7799","0","2012-10-30","150",9819,0.264150943396226
"7800","0","2012-10-30","155",9819,0
"7801","0","2012-10-30","200",9819,0
"7802","0","2012-10-30","205",9819,0
"7803","0","2012-10-30","210",9819,1.13207547169811
"7804","0","2012-10-30","215",9819,0
"7805","0","2012-10-30","220",9819,0
"7806","0","2012-10-30","225",9819,0.132075471698113
"7807","0","2012-10-30","230",9819,0
"7808","0","2012-10-30","235",9819,0.226415094339623
"7809","0","2012-10-30","240",9819,0
"7810","0","2012-10-30","245",9819,0
"7811","0","2012-10-30","250",9819,1.54716981132075
"7812","0","2012-10-30","255",9819,0.943396226415094
"7813","0","2012-10-30","300",9819,0
"7814","0","2012-10-30","305",9819,0
"7815","0","2012-10-30","310",9819,0
"7816","0","2012-10-30","315",9819,0
"7817","0","2012-10-30","320",9819,0.207547169811321
"7818","0","2012-10-30","325",9819,0.622641509433962
"7819","0","2012-10-30","330",9819,1.62264150943396
"7820","0","2012-10-30","335",9819,0.584905660377358
"7821","0","2012-10-30","340",9819,0.490566037735849
"7822","0","2012-10-30","345",9819,0.0754716981132075
"7823","0","2012-10-30","350",9819,0
"7824","0","2012-10-30","355",9819,0
"7825","0","2012-10-30","400",9819,1.18867924528302
"7826","0","2012-10-30","405",9819,0.943396226415094
"7827","0","2012-10-30","410",9819,2.56603773584906
"7828","0","2012-10-30","415",9819,0
"7829","0","2012-10-30","420",9819,0.339622641509434
"7830","0","2012-10-30","425",9819,0.358490566037736
"7831","0","2012-10-30","430",9819,4.11320754716981
"7832","0","2012-10-30","435",9819,0.660377358490566
"7833","0","2012-10-30","440",9819,3.49056603773585
"7834","0","2012-10-30","445",9819,0.830188679245283
"7835","0","2012-10-30","450",9819,3.11320754716981
"7836","0","2012-10-30","455",9819,1.11320754716981
"7837","0","2012-10-30","500",9819,0
"7838","0","2012-10-30","505",9819,1.56603773584906
"7839","0","2012-10-30","510",9819,3
"7840","0","2012-10-30","515",9819,2.24528301886792
"7841","0","2012-10-30","520",9819,3.32075471698113
"7842","0","2012-10-30","525",9819,2.9622641509434
"7843","0","2012-10-30","530",9819,2.09433962264151
"7844","0","2012-10-30","535",9819,6.05660377358491
"7845","0","2012-10-30","540",9819,16.0188679245283
"7846","0","2012-10-30","545",9819,18.3396226415094
"7847","0","2012-10-30","550",9819,39.4528301886792
"7848","0","2012-10-30","555",9819,44.4905660377358
"7849","0","2012-10-30","600",9819,31.4905660377358
"7850","0","2012-10-30","605",9819,49.2641509433962
"7851","6","2012-10-30","610",9819,53.7735849056604
"7852","41","2012-10-30","615",9819,63.4528301886792
"7853","0","2012-10-30","620",9819,49.9622641509434
"7854","33","2012-10-30","625",9819,47.0754716981132
"7855","61","2012-10-30","630",9819,52.1509433962264
"7856","0","2012-10-30","635",9819,39.3396226415094
"7857","54","2012-10-30","640",9819,44.0188679245283
"7858","69","2012-10-30","645",9819,44.1698113207547
"7859","0","2012-10-30","650",9819,37.3584905660377
"7860","0","2012-10-30","655",9819,49.0377358490566
"7861","11","2012-10-30","700",9819,43.811320754717
"7862","81","2012-10-30","705",9819,44.377358490566
"7863","39","2012-10-30","710",9819,50.5094339622642
"7864","22","2012-10-30","715",9819,54.5094339622642
"7865","0","2012-10-30","720",9819,49.9245283018868
"7866","31","2012-10-30","725",9819,50.9811320754717
"7867","0","2012-10-30","730",9819,55.6792452830189
"7868","178","2012-10-30","735",9819,44.3207547169811
"7869","33","2012-10-30","740",9819,52.2641509433962
"7870","137","2012-10-30","745",9819,69.5471698113208
"7871","25","2012-10-30","750",9819,57.8490566037736
"7872","28","2012-10-30","755",9819,56.1509433962264
"7873","15","2012-10-30","800",9819,73.377358490566
"7874","25","2012-10-30","805",9819,68.2075471698113
"7875","0","2012-10-30","810",9819,129.433962264151
"7876","75","2012-10-30","815",9819,157.528301886792
"7877","0","2012-10-30","820",9819,171.150943396226
"7878","0","2012-10-30","825",9819,155.396226415094
"7879","0","2012-10-30","830",9819,177.301886792453
"7880","0","2012-10-30","835",9819,206.169811320755
"7881","0","2012-10-30","840",9819,195.924528301887
"7882","0","2012-10-30","845",9819,179.566037735849
"7883","5","2012-10-30","850",9819,183.396226415094
"7884","0","2012-10-30","855",9819,167.018867924528
"7885","0","2012-10-30","900",9819,143.452830188679
"7886","0","2012-10-30","905",9819,124.037735849057
"7887","0","2012-10-30","910",9819,109.11320754717
"7888","0","2012-10-30","915",9819,108.11320754717
"7889","0","2012-10-30","920",9819,103.716981132075
"7890","0","2012-10-30","925",9819,95.9622641509434
"7891","0","2012-10-30","930",9819,66.2075471698113
"7892","0","2012-10-30","935",9819,45.2264150943396
"7893","0","2012-10-30","940",9819,24.7924528301887
"7894","0","2012-10-30","945",9819,38.7547169811321
"7895","0","2012-10-30","950",9819,34.9811320754717
"7896","0","2012-10-30","955",9819,21.0566037735849
"7897","0","2012-10-30","1000",9819,40.5660377358491
"7898","0","2012-10-30","1005",9819,26.9811320754717
"7899","0","2012-10-30","1010",9819,42.4150943396226
"7900","0","2012-10-30","1015",9819,52.6603773584906
"7901","0","2012-10-30","1020",9819,38.9245283018868
"7902","0","2012-10-30","1025",9819,50.7924528301887
"7903","0","2012-10-30","1030",9819,44.2830188679245
"7904","0","2012-10-30","1035",9819,37.4150943396226
"7905","0","2012-10-30","1040",9819,34.6981132075472
"7906","0","2012-10-30","1045",9819,28.3396226415094
"7907","0","2012-10-30","1050",9819,25.0943396226415
"7908","0","2012-10-30","1055",9819,31.9433962264151
"7909","0","2012-10-30","1100",9819,31.3584905660377
"7910","0","2012-10-30","1105",9819,29.6792452830189
"7911","0","2012-10-30","1110",9819,21.3207547169811
"7912","4","2012-10-30","1115",9819,25.5471698113208
"7913","21","2012-10-30","1120",9819,28.377358490566
"7914","27","2012-10-30","1125",9819,26.4716981132075
"7915","0","2012-10-30","1130",9819,33.4339622641509
"7916","0","2012-10-30","1135",9819,49.9811320754717
"7917","0","2012-10-30","1140",9819,42.0377358490566
"7918","0","2012-10-30","1145",9819,44.6037735849057
"7919","0","2012-10-30","1150",9819,46.0377358490566
"7920","0","2012-10-30","1155",9819,59.188679245283
"7921","0","2012-10-30","1200",9819,63.8679245283019
"7922","0","2012-10-30","1205",9819,87.6981132075472
"7923","58","2012-10-30","1210",9819,94.8490566037736
"7924","0","2012-10-30","1215",9819,92.7735849056604
"7925","0","2012-10-30","1220",9819,63.3962264150943
"7926","0","2012-10-30","1225",9819,50.1698113207547
"7927","0","2012-10-30","1230",9819,54.4716981132075
"7928","0","2012-10-30","1235",9819,32.4150943396226
"7929","0","2012-10-30","1240",9819,26.5283018867925
"7930","0","2012-10-30","1245",9819,37.7358490566038
"7931","29","2012-10-30","1250",9819,45.0566037735849
"7932","13","2012-10-30","1255",9819,67.2830188679245
"7933","17","2012-10-30","1300",9819,42.3396226415094
